Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20250903054403 2025-09-03 5:50:23.186763500 AM,32.42460795,55.31591285,1145.828,USER,Fixed,Corrected,None,64, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.658,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:25.909814600 AM,32.424781,55.31597261,1145.541,USER,Fixed,Corrected,None,65, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:27.936778300 AM,32.42495887,55.31604655,1145.339,USER,Fixed,Corrected,None,66, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:29.923642400 AM,32.42512897,55.31611757,1145.548,USER,Fixed,Corrected,None,67, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:31.925106800 AM,32.42529795,55.31618875,1145.386,USER,Fixed,Corrected,None,68, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:33.947370500 AM,32.4254685,55.31626061,1145.159,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.331, , , , 
 ,20250903054403 2025-09-03 5:50:35.938234800 AM,32.42563702,55.31633169,1144.908,USER,Fixed,Corrected,None,70, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:37.927099500 AM,32.4258054,55.31640208,1144.776,USER,Fixed,Corrected,None,71, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.99,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:39.922563300 AM,32.42597404,55.31647303,1144.678,USER,Fixed,Corrected,None,72, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.989,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:41.946927100 AM,32.42614611,55.31654587,1144.607,USER,Fixed,Corrected,None,73, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.989,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:43.967090800 AM,32.42631542,55.31661747,1144.58,USER,Fixed,Corrected,None,74, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.659,0.989,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:46.024753800 AM,32.42642657,55.31663183,1144.6,USER,Fixed,Corrected,None,75, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.332, , , , 
 ,20250903054403 2025-09-03 5:50:48.781304600 AM,32.42654975,55.31647599,1144.533,USER,Fixed,Corrected,None,76, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.333, , , , 
 ,20250903054403 2025-09-03 5:50:51.703652100 AM,32.42661687,55.31634031,1144.914,USER,Fixed,Corrected,None,77, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.333, , , , 
 ,20250903054403 2025-09-03 5:50:54.941894300 AM,32.42644745,55.31625298,1145.297,USER,Fixed,Corrected,None,78, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.333, , , , 
 ,20250903054403 2025-09-03 5:50:56.966357900 AM,32.42627119,55.31617654,1145.283,USER,Fixed,Corrected,None,79, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.333, , , , 
 ,20250903054403 2025-09-03 5:50:58.957422500 AM,32.4261017,55.31610429,1145.473,USER,Fixed,Corrected,None,80, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:50, , , , ,1.66,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:00.954687100 AM,32.42593368,55.31603341,1145.482,USER,Fixed,Corrected,None,81, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.66,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:02.945851100 AM,32.4257645,55.31596278,1145.529,USER,Fixed,Corrected,None,82, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.66,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:04.968314600 AM,32.42559288,55.31589152,1145.555,USER,Fixed,Corrected,None,83, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:06.961179000 AM,32.42542441,55.31582055,1145.658,USER,Fixed,Corrected,None,84, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:08.950343100 AM,32.42525483,55.31574963,1145.841,USER,Fixed,Corrected,None,85, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.334, , , , 
 ,20250903054403 2025-09-03 5:51:10.939407300 AM,32.42508511,55.31567811,1146.052,USER,Fixed,Corrected,None,86, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.335, , , , 
 ,20250903054403 2025-09-03 5:51:13.057269300 AM,32.42491762,55.31560822,1146.406,USER,Fixed,Corrected,None,87, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.335, , , , 
 ,20250903054403 2025-09-03 5:51:15.225730700 AM,32.42485493,55.31555242,1146.675,USER,Fixed,Corrected,None,88, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.335, , , , 
 ,20250903054403 2025-09-03 5:51:18.535071400 AM,32.42496467,55.3153739,1146.803,USER,Fixed,Corrected,None,89, ,BYCODE(0), ,0.014,0.011,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.335, , , , 
 ,20250903054403 2025-09-03 5:51:20.934928400 AM,32.42507529,55.31526349,1146.897,USER,Fixed,Corrected,None,90, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.661,0.989,1.335, , , , 
 ,20250903054403 2025-09-03 5:51:23.637280200 AM,32.42525035,55.31532369,1146.389,USER,Fixed,Corrected,None,91, ,BYCODE(0), ,0.014,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:25.669943300 AM,32.42542832,55.31539682,1146.152,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:27.654007900 AM,32.42559761,55.31546771,1146.212,USER,Fixed,Corrected,None,93, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:29.647072100 AM,32.42576649,55.31553836,1146.258,USER,Fixed,Corrected,None,94, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:31.669335800 AM,32.4259377,55.31561005,1146.361,USER,Fixed,Corrected,None,95, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:33.658300200 AM,32.42610583,55.31568061,1146.309,USER,Fixed,Corrected,None,96, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.336, , , , 
 ,20250903054403 2025-09-03 5:51:35.647264500 AM,32.42627413,55.3157514,1146.23,USER,Fixed,Corrected,None,97, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.337, , , , 
 ,20250903054403 2025-09-03 5:51:37.667328400 AM,32.42644575,55.31582341,1146.18,USER,Fixed,Corrected,None,98, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.337, , , , 
 ,20250903054403 2025-09-03 5:51:39.655892800 AM,32.4266143,55.31589411,1146.069,USER,Fixed,Corrected,None,99, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.662,0.988,1.337, , , , 
 ,20250903054403 2025-09-03 5:51:41.646657000 AM,32.4267823,55.31596438,1145.791,USER,Fixed,Corrected,None,100, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.337, , , , 
 ,20250903054403 2025-09-03 5:51:43.975615300 AM,32.42694273,55.31599847,1145.748,USER,Fixed,Corrected,None,101, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.337, , , , 
 ,20250903054403 2025-09-03 5:51:46.467070800 AM,32.42709331,55.3158797,1145.953,USER,Fixed,Corrected,None,102, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.338, , , , 
 ,20250903054403 2025-09-03 5:51:49.724012600 AM,32.42721719,55.31574638,1146.603,USER,Fixed,Corrected,None,103, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.338, , , , 
 ,20250903054403 2025-09-03 5:51:53.297648900 AM,32.42704267,55.31565103,1146.772,USER,Fixed,Corrected,None,104, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.338, , , , 
 ,20250903054403 2025-09-03 5:51:55.290813400 AM,32.42686924,55.3155748,1146.824,USER,Fixed,Corrected,None,105, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.338, , , , 
 ,20250903054403 2025-09-03 5:51:57.282177900 AM,32.42670146,55.31550284,1146.973,USER,Fixed,Corrected,None,106, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.663,0.988,1.338, , , , 
 ,20250903054403 2025-09-03 5:51:59.310642200 AM,32.42653109,55.31543073,1146.883,USER,Fixed,Corrected,None,107, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:51, , , , ,1.664,0.988,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:01.299406500 AM,32.4263627,55.3153592,1147.064,USER,Fixed,Corrected,None,108, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.988,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:03.292371000 AM,32.42619351,55.31528773,1147.424,USER,Fixed,Corrected,None,109, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.988,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:05.283435800 AM,32.42602523,55.31521662,1147.657,USER,Fixed,Corrected,None,110, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:07.309600100 AM,32.42585337,55.31514432,1147.918,USER,Fixed,Corrected,None,111, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:09.296364800 AM,32.42568599,55.31507309,1148.096,USER,Fixed,Corrected,None,112, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.339, , , , 
 ,20250903054403 2025-09-03 5:52:11.283129700 AM,32.42551783,55.31500225,1147.986,USER,Fixed,Corrected,None,113, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.34, , , , 
 ,20250903054403 2025-09-03 5:52:14.169178500 AM,32.42535865,55.31492405,1148.103,USER,Fixed,Corrected,None,114, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.34, , , , 
 ,20250903054403 2025-09-03 5:52:14.894265700 AM,32.42535318,55.31490293,1148.109,USER,Fixed,Corrected,None,115, ,BYCODE(0), ,0.013,0.011,0.014,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.664,0.987,1.34, , , , 
 ,20250903054403 2025-09-03 5:52:18.251506300 AM,32.42548416,55.31474455,1147.966,USER,Fixed,Corrected,None,116, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.34, , , , 
 ,20250903054403 2025-09-03 5:52:20.743162200 AM,32.42562232,55.31463473,1148.229,USER,Fixed,Corrected,None,117, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.34, , , , 
 ,20250903054403 2025-09-03 5:52:23.301616700 AM,32.4257983,55.31469482,1148.132,USER,Fixed,Corrected,None,118, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:25.292681500 AM,32.42597328,55.31476808,1147.867,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:27.285846000 AM,32.42614374,55.314839,1147.962,USER,Fixed,Corrected,None,120, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:29.308110700 AM,32.42631468,55.31491005,1148.08,USER,Fixed,Corrected,None,121, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:31.305175300 AM,32.42648314,55.31498204,1147.904,USER,Fixed,Corrected,None,122, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:33.296140200 AM,32.42665043,55.31505197,1147.67,USER,Fixed,Corrected,None,123, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.341, , , , 
 ,20250903054403 2025-09-03 5:52:35.286905100 AM,32.42681871,55.31512354,1147.152,USER,Fixed,Corrected,None,124, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.665,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:37.289969900 AM,32.42698861,55.31519466,1146.898,USER,Fixed,Corrected,None,125, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:39.312134000 AM,32.4271607,55.31526752,1146.981,USER,Fixed,Corrected,None,126, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:41.305099000 AM,32.42732951,55.31533878,1146.999,USER,Fixed,Corrected,None,127, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:43.316963400 AM,32.42749543,55.31540786,1146.696,USER,Fixed,Corrected,None,128, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:44.838836900 AM,32.42759186,55.31541533,1146.664,USER,Fixed,Corrected,None,129, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.987,1.342, , , , 
 ,20250903054403 2025-09-03 5:52:47.343192600 AM,32.42774293,55.31529718,1146.45,USER,Fixed,Corrected,None,130, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.986,1.343, , , , 
 ,20250903054403 2025-09-03 5:52:50.585935400 AM,32.42786725,55.31516469,1146.661,USER,Fixed,Corrected,None,131, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.986,1.343, , , , 
 ,20250903054403 2025-09-03 5:52:54.174272300 AM,32.42769543,55.31507025,1146.72,USER,Fixed,Corrected,None,132, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.986,1.343, , , , 
 ,20250903054403 2025-09-03 5:52:56.160937300 AM,32.42752133,55.31499456,1146.88,USER,Fixed,Corrected,None,133, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.666,0.986,1.343, , , , 
 ,20250903054403 2025-09-03 5:52:58.185201600 AM,32.42734958,55.31492153,1147.257,USER,Fixed,Corrected,None,134, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:52, , , , ,1.667,0.986,1.343, , , , 
 ,20250903054403 2025-09-03 5:53:00.178666600 AM,32.42718268,55.31485122,1147.226,USER,Fixed,Corrected,None,135, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:02.165831600 AM,32.42701471,55.31478013,1147.349,USER,Fixed,Corrected,None,136, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:04.190396100 AM,32.42684351,55.31470825,1147.559,USER,Fixed,Corrected,None,137, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:06.185260800 AM,32.42667504,55.31463718,1147.627,USER,Fixed,Corrected,None,138, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:08.174025800 AM,32.42650573,55.31456584,1147.718,USER,Fixed,Corrected,None,139, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:10.158490900 AM,32.42633798,55.31449484,1147.937,USER,Fixed,Corrected,None,140, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.344, , , , 
 ,20250903054403 2025-09-03 5:53:12.186554900 AM,32.42616582,55.31442224,1148.031,USER,Fixed,Corrected,None,141, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.345, , , , 
 ,20250903054403 2025-09-03 5:53:14.279318600 AM,32.42599968,55.31435173,1148.329,USER,Fixed,Corrected,None,142, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.667,0.986,1.345, , , , 
 ,20250903054403 2025-09-03 5:53:16.568477900 AM,32.42593504,55.31429732,1148.554,USER,Fixed,Corrected,None,143, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.345, , , , 
 ,20250903054403 2025-09-03 5:53:19.904619200 AM,32.42606454,55.31413873,1148.565,USER,Fixed,Corrected,None,144, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.345, , , , 
 ,20250903054403 2025-09-03 5:53:22.425874900 AM,32.42620637,55.31402862,1149.107,USER,Fixed,Corrected,None,145, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.345, , , , 
 ,20250903054403 2025-09-03 5:53:24.974530000 AM,32.42637904,55.31408831,1148.878,USER,Fixed,Corrected,None,146, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:26.961594800 AM,32.42655361,55.31416065,1148.606,USER,Fixed,Corrected,None,147, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:28.963159800 AM,32.42672409,55.3142317,1148.507,USER,Fixed,Corrected,None,148, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.986,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:30.989523900 AM,32.42689482,55.31430346,1148.299,USER,Fixed,Corrected,None,149, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.985,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:32.978189000 AM,32.42706255,55.31437408,1148.134,USER,Fixed,Corrected,None,150, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.668,0.985,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:34.967053900 AM,32.42722931,55.31444449,1147.927,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.346, , , , 
 ,20250903054403 2025-09-03 5:53:36.989018200 AM,32.42740047,55.31451723,1147.652,USER,Fixed,Corrected,None,152, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.347, , , , 
 ,20250903054403 2025-09-03 5:53:39.009082800 AM,32.42757245,55.31458924,1147.905,USER,Fixed,Corrected,None,153, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.347, , , , 
 ,20250903054403 2025-09-03 5:53:40.996047700 AM,32.42773977,55.31465938,1147.87,USER,Fixed,Corrected,None,154, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.347, , , , 
 ,20250903054403 2025-09-03 5:53:42.984813200 AM,32.4279079,55.31472984,1147.311,USER,Fixed,Corrected,None,155, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.347, , , , 
 ,20250903054403 2025-09-03 5:53:45.008977400 AM,32.42807867,55.31480169,1146.786,USER,Fixed,Corrected,None,156, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 5:53, , , , ,1.669,0.985,1.347, , , , 
