run_id,T,L,C,p,h,w,s,demand_t1,demand_t2,demand_t3,demand_t4,demand_t5,demand_t6,demand_t7,demand_t8,demand_t9,demand_t10,demand_t11,demand_t12,demand_t13,demand_t14,scenario_type,scenario_param
1180,14,3,30,20,2.0,5,200,35,15,44,63,24,15,145,36,210,381,9,24,141,17,volatility,sigma_0.40
1181,14,3,30,20,2.0,5,200,30,29,45,54,28,12,90,22,243,236,10,30,144,18,volatility,sigma_0.40
1182,14,3,30,20,2.0,5,200,15,14,31,82,4,12,143,56,228,137,5,33,112,6,volatility,sigma_0.40
1183,14,3,30,20,2.0,5,200,47,21,60,37,17,31,170,40,334,91,13,11,201,8,volatility,sigma_0.40
1184,14,3,30,20,2.0,5,200,20,11,16,60,31,39,188,58,240,362,15,14,60,10,volatility,sigma_0.40
1185,14,3,30,20,2.0,5,200,12,29,63,111,46,36,122,47,107,3,6,8,238,17,volatility,sigma_0.40
1186,14,3,30,20,2.0,5,200,13,22,55,22,37,23,194,17,201,217,11,18,117,9,volatility,sigma_0.40
1187,14,3,30,20,2.0,5,200,54,12,23,74,42,13,283,30,178,319,16,6,166,18,volatility,sigma_0.40
1188,14,3,30,20,2.0,5,200,31,7,30,64,68,25,199,14,88,242,15,20,167,11,volatility,sigma_0.40
1189,14,3,30,20,2.0,5,200,43,11,51,40,80,20,97,42,216,339,10,11,246,13,volatility,sigma_0.40
1190,14,3,30,20,2.0,5,200,46,11,46,64,65,43,161,13,359,366,7,23,59,14,volatility,sigma_0.40
1191,14,3,30,20,2.0,5,200,12,13,43,84,46,37,148,34,217,277,3,13,164,9,volatility,sigma_0.40
1192,14,3,30,20,2.0,5,200,28,13,26,48,39,30,173,32,123,132,20,10,118,12,volatility,sigma_0.40
1193,14,3,30,20,2.0,5,200,34,18,32,65,46,26,164,49,208,298,14,27,245,2,volatility,sigma_0.40
1194,14,3,30,20,2.0,5,200,40,18,25,66,63,20,176,47,120,282,11,13,97,9,volatility,sigma_0.40
1195,14,3,30,20,2.0,5,200,39,18,26,75,29,10,127,50,265,299,8,16,156,5,volatility,sigma_0.40
1196,14,3,30,20,2.0,5,200,25,13,18,39,52,30,131,22,342,199,11,16,152,11,volatility,sigma_0.40
1197,14,3,30,20,2.0,5,200,13,14,59,102,42,30,282,50,158,225,13,11,215,11,volatility,sigma_0.40
1198,14,3,30,20,2.0,5,200,36,13,29,95,40,25,145,37,123,232,7,26,96,2,volatility,sigma_0.40
1199,14,3,30,20,2.0,5,200,6,6,61,60,54,36,153,33,297,317,15,24,112,8,volatility,sigma_0.40
1200,14,3,30,20,2.0,5,200,21,22,33,40,50,28,167,61,286,303,4,16,192,5,volatility,sigma_0.40
1201,14,3,30,20,2.0,5,200,55,15,40,44,53,16,279,53,292,133,10,29,185,5,volatility,sigma_0.40
1202,14,3,30,20,2.0,5,200,22,12,30,96,10,37,72,21,41,234,16,22,78,14,volatility,sigma_0.40
1203,14,3,30,20,2.0,5,200,44,15,72,79,57,20,187,38,253,217,10,13,21,13,volatility,sigma_0.40
1204,14,3,30,20,2.0,5,200,11,15,45,67,39,33,178,45,355,328,10,12,176,12,volatility,sigma_0.40
1205,14,3,30,20,2.0,5,200,27,18,35,76,61,40,157,20,158,371,19,17,177,7,volatility,sigma_0.40
1206,14,3,30,20,2.0,5,200,18,10,6,92,4,26,79,22,325,324,6,15,104,9,volatility,sigma_0.40
1207,14,3,30,20,2.0,5,200,32,26,9,59,39,41,171,43,238,188,14,26,204,15,volatility,sigma_0.40
1208,14,3,30,20,2.0,5,200,35,23,46,54,44,29,118,57,234,311,11,43,82,6,volatility,sigma_0.40
1209,14,3,30,20,2.0,5,200,13,13,43,48,35,31,119,39,303,381,13,28,166,9,volatility,sigma_0.40
1210,14,3,30,20,2.0,5,200,20,12,31,77,51,38,80,55,174,167,8,39,126,8,volatility,sigma_0.40
1211,14,3,30,20,2.0,5,200,27,14,27,63,64,33,83,30,163,306,15,18,144,17,volatility,sigma_0.40
1212,14,3,30,20,2.0,5,200,40,18,71,71,9,39,54,41,66,243,8,13,129,14,volatility,sigma_0.40
1213,14,3,30,20,2.0,5,200,21,18,24,55,50,18,71,41,304,290,8,21,153,10,volatility,sigma_0.40
1214,14,3,30,20,2.0,5,200,0,8,26,63,48,37,165,16,331,452,4,22,114,10,volatility,sigma_0.40
1215,14,3,30,20,2.0,5,200,42,27,52,67,38,32,231,34,135,105,12,21,111,14,volatility,sigma_0.40
1216,14,3,30,20,2.0,5,200,24,14,39,51,49,43,81,41,224,318,13,20,178,12,volatility,sigma_0.40
1217,14,3,30,20,2.0,5,200,23,16,35,56,39,35,154,40,208,107,10,20,164,7,volatility,sigma_0.40
1218,14,3,30,20,2.0,5,200,15,18,35,64,39,29,123,21,249,227,10,23,114,5,volatility,sigma_0.40
1219,14,3,30,20,2.0,5,200,59,11,49,106,59,26,145,23,284,367,7,11,70,13,volatility,sigma_0.40
1220,14,3,30,20,2.0,5,200,31,16,26,24,62,30,204,29,190,385,12,26,132,12,volatility,sigma_0.40
1221,14,3,30,20,2.0,5,200,43,14,31,92,33,37,146,9,304,3,2,24,181,7,volatility,sigma_0.40
1222,14,3,30,20,2.0,5,200,31,0,51,65,44,30,179,34,52,563,14,9,129,9,volatility,sigma_0.40
1223,14,3,30,20,2.0,5,200,42,2,32,17,39,24,154,26,146,374,11,24,139,7,volatility,sigma_0.40
1224,14,3,30,20,2.0,5,200,28,18,5,69,50,30,141,0,173,514,10,17,151,11,volatility,sigma_0.40
1225,14,3,30,20,2.0,5,200,37,13,46,100,63,58,110,58,143,342,12,15,155,13,volatility,sigma_0.40
1226,14,3,30,20,2.0,5,200,21,25,17,106,63,28,125,27,198,294,15,35,161,6,volatility,sigma_0.40
1227,14,3,30,20,2.0,5,200,23,13,23,31,82,33,100,46,111,168,6,33,134,0,volatility,sigma_0.40
1228,14,3,30,20,2.0,5,200,44,13,10,52,54,34,257,23,213,216,3,27,177,11,volatility,sigma_0.40
1229,14,3,30,20,2.0,5,200,35,10,23,60,65,49,197,35,232,301,5,20,69,9,volatility,sigma_0.40
1230,14,3,30,20,2.0,5,200,49,19,25,58,29,29,212,44,418,443,10,25,137,5,volatility,sigma_0.40
1231,14,3,30,20,2.0,5,200,45,21,36,66,67,40,62,38,195,433,14,30,82,6,volatility,sigma_0.40
1232,14,3,30,20,2.0,5,200,43,11,15,72,35,51,167,37,178,490,11,16,102,9,volatility,sigma_0.40
1233,14,3,30,20,2.0,5,200,18,21,11,56,55,34,106,44,135,297,12,23,109,14,volatility,sigma_0.40
1234,14,3,30,20,2.0,5,200,31,19,64,86,65,32,197,37,108,336,11,24,142,6,volatility,sigma_0.40
1235,14,3,30,20,2.0,5,200,37,7,63,54,49,36,185,15,279,336,7,14,129,4,volatility,sigma_0.40
1236,14,3,30,20,2.0,5,200,50,23,47,54,41,39,255,27,116,485,2,11,135,3,volatility,sigma_0.40
1237,14,3,30,20,2.0,5,200,43,20,30,90,71,28,122,66,270,330,15,22,119,10,volatility,sigma_0.40
1238,14,3,30,20,2.0,5,200,42,3,35,93,35,48,234,34,162,265,20,34,157,7,volatility,sigma_0.40
1239,14,3,30,20,2.0,5,200,31,16,20,61,68,8,199,54,162,503,7,23,131,8,volatility,sigma_0.40
1240,14,3,30,20,2.0,5,200,22,19,53,58,20,34,175,31,366,112,1,14,192,5,volatility,sigma_0.40
1241,14,3,30,20,2.0,5,200,18,20,47,69,59,24,127,46,97,42,8,27,165,13,volatility,sigma_0.40
1242,14,3,30,20,2.0,5,200,5,16,50,27,60,28,334,4,325,252,3,15,166,14,volatility,sigma_0.40
1243,14,3,30,20,2.0,5,200,50,23,24,87,52,22,137,25,213,212,5,23,187,9,volatility,sigma_0.40
1244,14,3,30,20,2.0,5,200,46,13,35,75,42,31,1,35,56,153,4,11,117,8,volatility,sigma_0.40
1245,14,3,30,20,2.0,5,200,37,16,9,61,50,26,146,37,274,111,9,32,234,13,volatility,sigma_0.40
1246,14,3,30,20,2.0,5,200,36,24,70,56,27,26,335,13,170,130,10,10,143,2,volatility,sigma_0.40
1247,14,3,30,20,2.0,5,200,37,22,33,56,42,32,147,45,313,202,8,27,64,2,volatility,sigma_0.40
1248,14,3,30,20,2.0,5,200,32,17,28,46,31,19,191,18,187,191,4,26,118,10,volatility,sigma_0.40
1249,14,3,30,20,2.0,5,200,11,10,52,122,9,27,174,26,281,195,10,15,223,7,volatility,sigma_0.40
1250,14,3,30,20,2.0,5,200,25,20,23,61,12,16,172,21,164,359,7,26,162,11,volatility,sigma_0.40
1251,14,3,30,20,2.0,5,200,44,16,64,81,35,45,165,29,233,433,11,34,215,12,volatility,sigma_0.40
1252,14,3,30,20,2.0,5,200,17,13,41,76,56,32,157,45,137,503,1,31,147,14,volatility,sigma_0.40
1253,14,3,30,20,2.0,5,200,34,17,48,79,39,42,84,34,280,419,11,16,203,7,volatility,sigma_0.40
1254,14,3,30,20,2.0,5,200,51,14,15,31,45,31,268,20,213,172,8,33,81,12,volatility,sigma_0.40
1255,14,3,30,20,2.0,5,200,34,14,48,32,74,53,152,68,176,348,15,16,67,3,volatility,sigma_0.40
1256,14,3,30,20,2.0,5,200,54,11,37,33,62,20,120,39,120,278,15,23,157,10,volatility,sigma_0.40
1257,14,3,30,20,2.0,5,200,25,26,27,65,47,42,216,34,234,339,0,7,113,7,volatility,sigma_0.40
1258,14,3,30,20,2.0,5,200,15,19,40,54,22,29,1,32,215,329,3,21,87,6,volatility,sigma_0.40
1259,14,3,30,20,2.0,5,200,38,27,40,40,48,41,187,73,149,330,16,31,32,9,volatility,sigma_0.40
1260,14,3,30,20,2.0,5,200,47,32,51,51,26,56,193,23,192,337,12,12,113,3,volatility,sigma_0.40
1261,14,3,30,20,2.0,5,200,42,12,47,94,48,28,161,35,314,337,7,28,223,4,volatility,sigma_0.40
1262,14,3,30,20,2.0,5,200,48,17,44,84,34,41,127,14,126,368,6,32,221,15,volatility,sigma_0.40
1263,14,3,30,20,2.0,5,200,31,16,20,83,51,36,251,26,199,339,6,18,179,8,volatility,sigma_0.40
1264,14,3,30,20,2.0,5,200,45,5,57,75,34,18,25,23,297,293,14,15,192,7,volatility,sigma_0.40
1265,14,3,30,20,2.0,5,200,18,14,29,22,41,31,226,48,312,386,11,10,158,12,volatility,sigma_0.40
1266,14,3,30,20,2.0,5,200,47,19,59,35,39,35,219,32,203,382,5,32,97,2,volatility,sigma_0.40
1267,14,3,30,20,2.0,5,200,30,25,49,78,45,28,57,3,226,457,11,24,245,11,volatility,sigma_0.40
1268,14,3,30,20,2.0,5,200,28,10,72,72,28,15,225,20,365,3,15,23,157,9,volatility,sigma_0.40
1269,14,3,30,20,2.0,5,200,52,19,25,18,48,29,58,34,161,301,12,31,204,7,volatility,sigma_0.40
1270,14,3,30,20,2.0,5,200,34,15,18,69,78,30,54,35,108,403,12,18,130,9,volatility,sigma_0.40
1271,14,3,30,20,2.0,5,200,30,10,17,87,38,32,167,39,111,98,7,23,106,8,volatility,sigma_0.40
1272,14,3,30,20,2.0,5,200,55,3,27,105,44,21,220,35,180,323,7,11,143,5,volatility,sigma_0.40
1273,14,3,30,20,2.0,5,200,30,17,53,87,37,35,179,39,169,176,12,6,133,0,volatility,sigma_0.40
1274,14,3,30,20,2.0,5,200,13,9,57,76,35,38,203,32,93,275,9,10,172,11,volatility,sigma_0.40
1275,14,3,30,20,2.0,5,200,35,16,51,55,48,25,114,53,38,405,7,13,165,4,volatility,sigma_0.40
1276,14,3,30,20,2.0,5,200,20,9,36,40,73,51,28,42,282,365,7,18,105,8,volatility,sigma_0.40
1277,14,3,30,20,2.0,5,200,15,14,15,55,22,32,109,39,300,490,0,13,131,11,volatility,sigma_0.40
1278,14,3,30,20,2.0,5,200,10,9,42,62,51,35,170,37,214,379,1,32,17,5,volatility,sigma_0.40
1279,14,3,30,20,2.0,5,200,27,19,0,59,59,41,108,30,158,252,5,12,176,10,volatility,sigma_0.40
1280,14,3,30,20,2.0,5,200,35,16,51,81,13,19,136,34,153,409,17,21,155,13,volatility,sigma_0.40
1281,14,3,30,20,2.0,5,200,7,15,55,44,22,27,146,22,386,242,5,19,204,10,volatility,sigma_0.40
1282,14,3,30,20,2.0,5,200,35,9,63,73,63,34,199,22,168,461,16,10,164,8,volatility,sigma_0.40
1283,14,3,30,20,2.0,5,200,21,16,58,70,39,36,128,40,327,50,13,7,223,7,volatility,sigma_0.40
1284,14,3,30,20,2.0,5,200,15,19,45,36,22,27,77,20,219,184,11,31,141,10,volatility,sigma_0.40
1285,14,3,30,20,2.0,5,200,54,7,59,85,60,45,166,26,301,435,14,20,107,10,volatility,sigma_0.40
1286,14,3,30,20,2.0,5,200,41,21,33,67,21,41,103,45,113,423,11,13,191,7,volatility,sigma_0.40
1287,14,3,30,20,2.0,5,200,38,13,12,36,37,46,204,57,348,235,9,16,109,2,volatility,sigma_0.40
1288,14,3,30,20,2.0,5,200,29,7,39,110,35,32,204,38,234,256,9,12,200,3,volatility,sigma_0.40
1289,14,3,30,20,2.0,5,200,41,6,55,51,22,36,205,28,270,25,4,30,136,2,volatility,sigma_0.40
1290,14,3,30,20,2.0,5,200,21,9,37,51,48,29,231,40,248,439,8,9,222,10,volatility,sigma_0.40
1291,14,3,30,20,2.0,5,200,31,11,30,80,62,39,197,42,221,278,14,17,172,6,volatility,sigma_0.40
1292,14,3,30,20,2.0,5,200,22,13,27,79,20,31,157,9,172,330,11,18,190,9,volatility,sigma_0.40
1293,14,3,30,20,2.0,5,200,30,16,54,43,36,21,130,54,258,164,7,22,95,7,volatility,sigma_0.40
1294,14,3,30,20,2.0,5,200,46,11,55,90,31,19,133,19,220,275,11,31,199,11,volatility,sigma_0.40
1295,14,3,30,20,2.0,5,200,6,17,67,0,57,28,99,46,353,393,8,12,158,13,volatility,sigma_0.40
1296,14,3,30,20,2.0,5,200,25,13,85,85,65,12,107,36,125,492,15,15,257,9,volatility,sigma_0.40
1297,14,3,30,20,2.0,5,200,61,15,49,93,67,36,141,42,141,318,5,5,153,15,volatility,sigma_0.40
1298,14,3,30,20,2.0,5,200,41,14,67,46,10,3,79,46,156,355,16,11,178,12,volatility,sigma_0.40
1299,14,3,30,20,2.0,5,200,19,23,35,50,83,36,205,53,155,449,7,15,133,7,volatility,sigma_0.40
1300,14,3,30,20,2.0,5,200,39,16,32,76,40,26,152,41,242,256,13,18,110,4,volatility,sigma_0.40
1301,14,3,30,20,2.0,5,200,41,15,43,85,36,13,154,39,187,476,0,28,197,11,volatility,sigma_0.40
1302,14,3,30,20,2.0,5,200,0,22,23,47,41,34,188,47,278,330,11,11,104,13,volatility,sigma_0.40
1303,14,3,30,20,2.0,5,200,40,19,31,81,24,42,134,58,82,511,8,16,161,7,volatility,sigma_0.40
1304,14,3,30,20,2.0,5,200,29,10,28,71,28,20,67,27,320,198,7,21,127,18,volatility,sigma_0.40
1305,14,3,30,20,2.0,5,200,28,17,55,82,49,28,271,33,172,222,3,26,9,9,volatility,sigma_0.40
1306,14,3,30,20,2.0,5,200,27,28,10,38,42,27,117,33,104,342,0,19,113,14,volatility,sigma_0.40
1307,14,3,30,20,2.0,5,200,51,13,62,52,27,50,181,35,267,332,9,9,133,12,volatility,sigma_0.40
1308,14,3,30,20,2.0,5,200,28,20,46,38,21,28,118,39,149,226,14,21,107,10,volatility,sigma_0.40
1309,14,3,30,20,2.0,5,200,46,16,49,41,63,57,102,18,224,405,9,11,143,12,volatility,sigma_0.40
1310,14,3,30,20,2.0,5,200,25,18,58,65,44,39,98,21,187,240,6,34,280,8,volatility,sigma_0.40
1311,14,3,30,20,2.0,5,200,31,13,57,91,13,35,71,59,246,201,9,17,181,14,volatility,sigma_0.40
1312,14,3,30,20,2.0,5,200,16,26,65,38,46,50,223,30,278,659,10,14,160,10,volatility,sigma_0.40
1313,14,3,30,20,2.0,5,200,23,17,19,44,58,8,204,6,64,240,11,30,153,9,volatility,sigma_0.40
1314,14,3,30,20,2.0,5,200,36,9,42,31,46,28,101,37,223,441,3,19,104,13,volatility,sigma_0.40
1315,14,3,30,20,2.0,5,200,39,18,28,81,17,9,73,34,266,3,15,21,55,10,volatility,sigma_0.40
1316,14,3,30,20,2.0,5,200,43,18,57,27,37,18,253,43,449,243,7,18,232,8,volatility,sigma_0.40
1317,14,3,30,20,2.0,5,200,31,15,40,44,42,27,149,48,357,199,8,13,161,7,volatility,sigma_0.40
1318,14,3,30,20,2.0,5,200,32,21,0,71,36,35,96,51,286,368,13,14,112,13,volatility,sigma_0.40
1319,14,3,30,20,2.0,5,200,20,23,34,72,82,21,154,49,289,260,7,18,236,8,volatility,sigma_0.40
1320,14,3,30,20,2.0,5,200,30,12,51,63,26,18,30,23,276,458,12,24,142,13,volatility,sigma_0.40
1321,14,3,30,20,2.0,5,200,33,25,38,92,60,38,29,48,199,246,4,19,152,4,volatility,sigma_0.40
1322,14,3,30,20,2.0,5,200,12,17,53,64,65,28,146,22,78,522,14,8,159,9,volatility,sigma_0.40
1323,14,3,30,20,2.0,5,200,26,12,46,79,52,28,140,48,248,308,9,22,121,13,volatility,sigma_0.40
1324,14,3,30,20,2.0,5,200,17,12,49,32,16,30,48,16,273,275,15,10,144,11,volatility,sigma_0.40
1325,14,3,30,20,2.0,5,200,15,21,48,21,44,34,114,14,233,565,8,32,104,10,volatility,sigma_0.40
1326,14,3,30,20,2.0,5,200,39,14,35,77,79,33,119,32,421,316,7,10,40,11,volatility,sigma_0.40
1327,14,3,30,20,2.0,5,200,37,12,39,31,47,35,117,58,139,334,13,19,138,4,volatility,sigma_0.40
1328,14,3,30,20,2.0,5,200,46,13,48,76,33,27,230,19,388,210,5,21,282,2,volatility,sigma_0.40
1329,14,3,30,20,2.0,5,200,28,17,40,69,32,22,141,19,206,253,8,22,40,9,volatility,sigma_0.40
1330,14,3,30,20,2.0,5,200,57,8,60,61,34,14,158,55,177,290,14,22,55,10,volatility,sigma_0.40
1331,14,3,30,20,2.0,5,200,48,14,0,69,41,8,49,48,148,191,9,14,156,9,volatility,sigma_0.40
1332,14,3,30,20,2.0,5,200,15,11,47,61,43,53,193,46,196,326,8,26,143,10,volatility,sigma_0.40
1333,14,3,30,20,2.0,5,200,31,14,87,44,32,38,114,30,118,358,12,17,192,2,volatility,sigma_0.40
1334,14,3,30,20,2.0,5,200,21,13,21,18,39,38,226,27,271,376,14,17,42,10,volatility,sigma_0.40
1335,14,3,30,20,2.0,5,200,17,10,35,51,47,38,127,40,211,412,9,19,127,9,volatility,sigma_0.40
1336,14,3,30,20,2.0,5,200,20,9,52,34,39,42,128,46,160,173,3,30,81,12,volatility,sigma_0.40
1337,14,3,30,20,2.0,5,200,18,22,75,19,25,39,180,45,161,538,10,10,134,5,volatility,sigma_0.40
1338,14,3,30,20,2.0,5,200,49,11,47,48,33,7,185,53,133,114,13,6,223,6,volatility,sigma_0.40
1339,14,3,30,20,2.0,5,200,16,16,23,43,51,0,248,35,101,177,13,24,233,7,volatility,sigma_0.40
1340,14,3,30,20,2.0,5,200,33,17,51,87,32,28,113,34,268,101,14,10,131,14,volatility,sigma_0.40
1341,14,3,30,20,2.0,5,200,33,17,21,34,61,22,120,48,121,332,10,19,118,7,volatility,sigma_0.40
1342,14,3,30,20,2.0,5,200,17,17,29,83,40,17,135,29,294,255,8,31,180,16,volatility,sigma_0.40
1343,14,3,30,20,2.0,5,200,45,9,55,96,72,41,208,30,139,257,3,30,133,15,volatility,sigma_0.40
1344,14,3,30,20,2.0,5,200,15,21,32,29,74,43,162,35,246,323,6,16,267,20,volatility,sigma_0.40
1345,14,3,30,20,2.0,5,200,48,17,34,40,31,23,279,60,272,184,13,18,20,11,volatility,sigma_0.40
1346,14,3,30,20,2.0,5,200,19,10,35,48,44,29,37,56,127,185,8,19,237,11,volatility,sigma_0.40
1347,14,3,30,20,2.0,5,200,36,16,43,67,10,27,219,90,108,350,7,36,68,12,volatility,sigma_0.40
1348,14,3,30,20,2.0,5,200,13,13,39,85,25,37,151,38,290,146,13,15,215,11,volatility,sigma_0.40
1349,14,3,30,20,2.0,5,200,27,11,53,90,35,16,191,14,100,172,8,9,33,5,volatility,sigma_0.40
1350,14,3,30,20,2.0,5,200,37,7,34,106,44,34,93,65,164,272,15,18,152,8,volatility,sigma_0.40
1351,14,3,30,20,2.0,5,200,26,17,48,44,31,22,65,12,234,412,13,0,135,5,volatility,sigma_0.40
1352,14,3,30,20,2.0,5,200,31,12,49,59,10,18,150,36,91,115,10,8,49,8,volatility,sigma_0.40
1353,14,3,30,20,2.0,5,200,24,9,28,60,32,30,127,37,283,400,15,26,164,8,volatility,sigma_0.40
1354,14,3,30,20,2.0,5,200,25,9,40,76,31,29,109,37,163,211,7,24,144,8,volatility,sigma_0.40
1355,14,3,30,20,2.0,5,200,33,12,58,36,41,13,129,11,272,391,13,20,97,6,volatility,sigma_0.40
1356,14,3,30,20,2.0,5,200,48,23,41,47,69,21,163,53,139,399,12,19,90,7,volatility,sigma_0.40
1357,14,3,30,20,2.0,5,200,33,6,42,72,62,13,228,58,244,175,8,19,166,10,volatility,sigma_0.40
1358,14,3,30,20,2.0,5,200,33,14,44,48,38,23,265,55,256,459,13,21,59,8,volatility,sigma_0.40
1359,14,3,30,20,2.0,5,200,25,8,16,71,50,15,105,51,136,320,9,24,98,10,volatility,sigma_0.40
1360,14,3,30,20,2.0,5,200,32,16,41,68,84,60,111,2,260,322,14,22,153,14,volatility,sigma_0.40
1361,14,3,30,20,2.0,5,200,45,6,26,57,46,27,176,48,354,369,6,18,145,12,volatility,sigma_0.40
1362,14,3,30,20,2.0,5,200,34,27,32,69,87,22,158,21,216,206,14,21,93,13,volatility,sigma_0.40
1363,14,3,30,20,2.0,5,200,32,20,21,68,58,24,74,34,313,435,8,9,124,8,volatility,sigma_0.40
1364,14,3,30,20,2.0,5,200,35,14,27,86,47,35,46,1,89,242,12,1,245,10,volatility,sigma_0.40
1365,14,3,30,20,2.0,5,200,46,9,48,62,59,27,178,50,155,329,2,25,267,5,volatility,sigma_0.40
1366,14,3,30,20,2.0,5,200,28,20,40,63,37,24,144,35,110,292,16,16,75,9,volatility,sigma_0.40
1367,14,3,30,20,2.0,5,200,21,6,42,42,33,31,58,10,266,68,6,5,120,11,volatility,sigma_0.40
1368,14,3,30,20,2.0,5,200,31,29,57,37,23,62,213,43,216,332,4,21,154,6,volatility,sigma_0.40
1369,14,3,30,20,2.0,5,200,23,24,37,109,13,23,57,18,140,337,11,14,16,15,volatility,sigma_0.40
1370,14,3,30,20,2.0,5,200,26,8,44,64,39,31,80,45,126,227,12,29,245,14,volatility,sigma_0.40
1371,14,3,30,20,2.0,5,200,26,5,62,92,32,41,130,56,166,537,13,34,122,11,volatility,sigma_0.40
1372,14,3,30,20,2.0,5,200,18,20,54,117,53,38,121,42,178,313,10,17,153,8,volatility,sigma_0.40
1373,14,3,30,20,2.0,5,200,25,21,42,68,18,35,181,29,385,25,13,25,182,10,volatility,sigma_0.40
1374,14,3,30,20,2.0,5,200,36,20,28,67,41,16,193,27,84,235,6,28,159,15,volatility,sigma_0.40
1375,14,3,30,20,2.0,5,200,22,20,85,68,60,38,64,43,235,268,6,25,91,18,volatility,sigma_0.40
1376,14,3,30,20,2.0,5,200,31,7,31,53,88,19,143,27,251,237,5,18,132,7,volatility,sigma_0.40
1377,14,3,30,20,2.0,5,200,23,22,34,32,36,30,69,57,282,471,11,3,242,6,volatility,sigma_0.40
1378,14,3,30,20,2.0,5,200,20,15,62,85,61,26,130,39,199,406,13,24,1,10,volatility,sigma_0.40
1379,14,3,30,20,2.0,5,200,28,16,27,28,53,25,184,25,328,420,11,18,201,11,volatility,sigma_0.40
1380,14,3,30,20,2.0,5,200,32,21,62,29,26,20,59,34,260,297,7,29,158,11,volatility,sigma_0.40
1381,14,3,30,20,2.0,5,200,43,14,72,49,80,18,181,26,304,242,11,14,206,7,volatility,sigma_0.40
1382,14,3,30,20,2.0,5,200,50,9,18,82,34,29,130,16,203,451,14,21,216,5,volatility,sigma_0.40
1383,14,3,30,20,2.0,5,200,26,17,37,54,23,5,199,38,285,247,7,20,201,9,volatility,sigma_0.40
1384,14,3,30,20,2.0,5,200,39,8,37,58,67,32,254,16,220,321,12,13,251,10,volatility,sigma_0.40
1385,14,3,30,20,2.0,5,200,16,14,34,126,63,30,143,48,293,3,12,20,71,13,volatility,sigma_0.40
1386,14,3,30,20,2.0,5,200,56,18,57,103,30,7,189,31,94,290,12,18,102,9,volatility,sigma_0.40
1387,14,3,30,20,2.0,5,200,29,3,37,27,56,11,210,29,164,335,6,22,106,7,volatility,sigma_0.40
1388,14,3,30,20,2.0,5,200,34,8,19,65,44,32,169,35,261,311,1,6,265,10,volatility,sigma_0.40
1389,14,3,30,20,2.0,5,200,41,12,39,49,89,33,117,11,375,280,12,26,122,12,volatility,sigma_0.40
1390,14,3,30,20,2.0,5,200,22,9,58,56,54,34,188,13,160,261,6,23,221,15,volatility,sigma_0.40
1391,14,3,30,20,2.0,5,200,25,16,47,74,29,51,205,48,311,364,5,18,50,11,volatility,sigma_0.40
1392,14,3,30,20,2.0,5,200,27,14,59,49,40,30,39,31,2,229,13,23,114,10,volatility,sigma_0.40
1393,14,3,30,20,2.0,5,200,17,14,86,104,45,31,91,23,240,237,13,32,169,10,volatility,sigma_0.40
1394,14,3,30,20,2.0,5,200,9,19,21,49,62,42,122,29,151,156,7,7,190,11,volatility,sigma_0.40
1395,14,3,30,20,2.0,5,200,36,9,20,61,46,28,132,58,245,536,15,33,85,12,volatility,sigma_0.40
1396,14,3,30,20,2.0,5,200,24,5,63,52,26,25,102,25,191,507,7,33,200,11,volatility,sigma_0.40
1397,14,3,30,20,2.0,5,200,38,15,60,73,15,33,197,30,220,226,4,7,57,12,volatility,sigma_0.40
1398,14,3,30,20,2.0,5,200,0,11,27,53,11,34,73,50,157,288,10,21,152,8,volatility,sigma_0.40
1399,14,3,30,20,2.0,5,200,34,17,27,70,66,38,205,37,131,202,11,27,317,13,volatility,sigma_0.40
1400,14,3,30,20,2.0,5,200,15,10,76,54,45,18,243,42,144,180,11,20,199,12,volatility,sigma_0.40
1401,14,3,30,20,2.0,5,200,26,11,37,46,42,30,96,43,178,198,8,21,154,11,volatility,sigma_0.40
1402,14,3,30,20,2.0,5,200,40,22,44,34,40,17,251,62,264,403,11,22,54,9,volatility,sigma_0.40
1403,14,3,30,20,2.0,5,200,19,16,39,106,61,33,133,58,207,339,10,16,152,2,volatility,sigma_0.40
1404,14,3,30,20,2.0,5,200,11,17,65,68,32,12,197,27,264,346,11,20,173,9,volatility,sigma_0.40
1405,14,3,30,20,2.0,5,200,22,9,1,55,72,38,163,24,293,285,16,12,105,6,volatility,sigma_0.40
1406,14,3,30,20,2.0,5,200,12,9,41,42,0,42,48,43,212,554,13,15,107,16,volatility,sigma_0.40
1407,14,3,30,20,2.0,5,200,12,16,37,51,51,32,177,36,245,311,7,20,107,6,volatility,sigma_0.40
1408,14,3,30,20,2.0,5,200,25,14,40,81,36,32,157,26,216,420,10,21,107,17,volatility,sigma_0.40
1409,14,3,30,20,2.0,5,200,22,4,53,57,39,23,262,39,256,319,11,31,134,4,volatility,sigma_0.40
1410,14,3,30,20,2.0,5,200,40,17,41,71,38,30,142,26,309,130,19,27,43,9,volatility,sigma_0.40
1411,14,3,30,20,2.0,5,200,27,17,24,60,42,21,97,47,67,357,13,18,153,14,volatility,sigma_0.40
1412,14,3,30,20,2.0,5,200,21,11,32,87,68,13,210,46,340,346,9,29,191,18,volatility,sigma_0.40
1413,14,3,30,20,2.0,5,200,41,15,21,46,19,27,205,34,295,340,8,20,178,10,volatility,sigma_0.40
1414,14,3,30,20,2.0,5,200,31,10,33,114,67,12,7,36,285,237,14,20,140,13,volatility,sigma_0.40
