Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251013072336 2025-10-13 7:33:24.737059600 AM,32.0866049,54.23852929,1221.717,USER,Partial,Corrected,None,199, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:26.765888700 AM,32.08643745,54.23844434,1221.61,USER,Partial,Corrected,None,200, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:28.744985800 AM,32.0862741,54.23836076,1221.527,USER,Fixed,Corrected,None,201, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:30.732291500 AM,32.08611016,54.23827696,1221.679,USER,Fixed,Corrected,None,202, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:32.758992700 AM,32.08594276,54.23819165,1221.767,USER,Fixed,Corrected,None,203, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:34.746470700 AM,32.08577912,54.23810825,1221.879,USER,Fixed,Corrected,None,204, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:36.735926900 AM,32.08561468,54.2380259,1221.739,USER,Fixed,Corrected,None,205, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:38.756715300 AM,32.08544734,54.2379402,1221.624,USER,Fixed,Corrected,None,206, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:40.749936300 AM,32.0852831,54.23785596,1221.712,USER,Fixed,Corrected,None,207, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:42.736973500 AM,32.08511941,54.23777407,1221.639,USER,Fixed,Corrected,None,208, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:44.928256000 AM,32.08495849,54.23768016,1221.547,USER,Partial,Corrected,None,209, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:46.688019800 AM,32.0849154,54.23761266,1221.484,USER,Partial,Corrected,None,210, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:49.863726100 AM,32.08498242,54.23743891,1222.364,USER,Fixed,Corrected,None,211, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:52.716138600 AM,32.08510868,54.23727434,1223.981,USER,Partial,Corrected,None,212, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:55.845904600 AM,32.08529395,54.23733953,1223.893,USER,Fixed,Corrected,None,213, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:57.836639600 AM,32.0854603,54.23742346,1223.443,USER,Partial,Corrected,None,214, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:33:59.825579600 AM,32.08562317,54.23750814,1223.36,USER,Fixed,Corrected,None,215, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:33:60 AM, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:01.829144000 AM,32.08578984,54.2375905,1223.005,USER,Partial,Corrected,None,216, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:03.815899600 AM,32.0859547,54.23767374,1223.088,USER,Fixed,Corrected,None,217, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:05.844689400 AM,32.08612154,54.23775841,1223.086,USER,Fixed,Corrected,None,218, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:07.833823700 AM,32.08628448,54.23784154,1222.799,USER,Partial,Corrected,None,219, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:09.826938900 AM,32.08644913,54.23792543,1222.522,USER,Fixed,Corrected,None,220, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.23, , , , 
 ,20251013072336 2025-10-13 7:34:11.830883500 AM,32.08661514,54.23800898,1222.48,USER,Partial,Corrected,None,221, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:13.849126800 AM,32.0867823,54.23809345,1222.774,USER,Fixed,Corrected,None,222, ,BYCODE(0), ,0.013,0.01,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:15.837989800 AM,32.0869467,54.2381762,1223.022,USER,Fixed,Corrected,None,223, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:17.826761500 AM,32.08711247,54.2382601,1223.193,USER,Fixed,Corrected,None,224, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:19.823832300 AM,32.08727742,54.23834515,1223.47,USER,Partial,Corrected,None,225, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:21.814699200 AM,32.08744151,54.23842715,1223.6,USER,Fixed,Corrected,None,226, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:23.832827300 AM,32.08760924,54.23851324,1223.618,USER,Fixed,Corrected,None,227, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:25.823671300 AM,32.08777323,54.23859646,1223.807,USER,Fixed,Corrected,None,228, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.384,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:27.843756900 AM,32.08794115,54.23868113,1223.654,USER,Fixed,Corrected,None,229, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:29.813862300 AM,32.08810248,54.23876539,1223.392,USER,Partial,Corrected,None,230, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:31.842302800 AM,32.08826875,54.2388505,1223.114,USER,Partial,Corrected,None,231, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:33.831210900 AM,32.08843263,54.23893294,1222.921,USER,Partial,Corrected,None,232, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:35.830112900 AM,32.0885982,54.23901738,1222.754,USER,Partial,Corrected,None,233, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:37.831749000 AM,32.08876279,54.23910094,1222.634,USER,Fixed,Corrected,None,234, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:39.824558000 AM,32.08892489,54.2391823,1222.166,USER,Fixed,Corrected,None,235, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:41.817384200 AM,32.08909172,54.23926742,1222.04,USER,Partial,Corrected,None,236, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:43.818430200 AM,32.0892548,54.23935254,1222.414,USER,Fixed,Corrected,None,237, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:45.844720600 AM,32.08942246,54.23943387,1222.432,USER,Partial,Corrected,None,238, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:47.835557700 AM,32.08958834,54.23951957,1222.344,USER,Fixed,Corrected,None,239, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:49.824568700 AM,32.08975037,54.23960398,1222.523,USER,Fixed,Corrected,None,240, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:51.817405700 AM,32.08991756,54.23968472,1222.618,USER,Fixed,Corrected,None,241, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:53.843828900 AM,32.09008544,54.23977346,1222.703,USER,Fixed,Corrected,None,242, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:55.838796100 AM,32.09024743,54.23985605,1222.595,USER,Partial,Corrected,None,243, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.635,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:57.827458100 AM,32.09041289,54.23993866,1222.356,USER,Partial,Corrected,None,244, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:34:59.820137000 AM,32.09057683,54.24002359,1222.037,USER,Fixed,Corrected,None,245, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:34:60 AM, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:01.817170900 AM,32.0907405,54.24010712,1221.696,USER,Partial,Corrected,None,246, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:03.839431000 AM,32.0909076,54.24018998,1221.625,USER,Fixed,Corrected,None,247, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:05.827985000 AM,32.09107254,54.24027415,1221.571,USER,Fixed,Corrected,None,248, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:07.837785500 AM,32.09123619,54.24035951,1221.618,USER,Fixed,Corrected,None,249, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:09.826630400 AM,32.09140043,54.2404392,1221.577,USER,Partial,Corrected,None,250, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:11.821430200 AM,32.09156764,54.24052678,1221.712,USER,Partial,Corrected,None,251, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:13.818459700 AM,32.09172934,54.24061152,1221.85,USER,Fixed,Corrected,None,252, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:15.842560800 AM,32.09189748,54.24069404,1221.863,USER,Partial,Corrected,None,253, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:17.868765600 AM,32.09206495,54.24078089,1221.748,USER,Fixed,Corrected,None,254, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:19.857356300 AM,32.09222835,54.24086335,1221.735,USER,Partial,Corrected,None,255, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:22.486815700 AM,32.09238436,54.24096914,1221.852,USER,Fixed,Corrected,None,256, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:24.611468800 AM,32.09241565,54.24094085,1221.034,USER,Fixed,Corrected,None,257, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.229, , , , 
 ,20251013072336 2025-10-13 7:35:28.201618900 AM,32.09235828,54.24072573,1219.641,USER,Fixed,Corrected,None,258, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:30.255173400 AM,32.09230617,54.24051284,1219.182,USER,Fixed,Corrected,None,259, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:32.144342200 AM,32.09224589,54.24036607,1219.507,USER,Fixed,Corrected,None,260, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.383,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:34.440253500 AM,32.09207569,54.24027467,1219.608,USER,Partial,Corrected,None,261, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:36.431446800 AM,32.09190999,54.24018584,1219.459,USER,Partial,Corrected,None,262, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:38.420488100 AM,32.09174631,54.24010076,1219.453,USER,Partial,Corrected,None,263, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:40.442796000 AM,32.09157975,54.2400158,1219.55,USER,Partial,Corrected,None,264, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:42.432136300 AM,32.09141556,54.23993291,1219.889,USER,Fixed,Corrected,None,265, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:44.423418800 AM,32.09125133,54.23984957,1220.159,USER,Partial,Corrected,None,266, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:46.451963700 AM,32.09108394,54.23976385,1220.532,USER,Partial,Corrected,None,267, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:48.445077200 AM,32.09091936,54.23968069,1220.771,USER,Fixed,Corrected,None,268, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:50.434310900 AM,32.09075546,54.2395976,1220.8,USER,Fixed,Corrected,None,269, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:52.429948600 AM,32.09059043,54.23951347,1220.916,USER,Fixed,Corrected,None,270, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:54.417224400 AM,32.09042709,54.23943027,1221.018,USER,Partial,Corrected,None,271, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:56.418913800 AM,32.09026177,54.23934604,1221.104,USER,Fixed,Corrected,None,272, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:35:58.443529800 AM,32.09009455,54.23926082,1221.317,USER,Fixed,Corrected,None,273, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:35, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:00.436951400 AM,32.08992983,54.23917685,1221.471,USER,Fixed,Corrected,None,274, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:02.457298500 AM,32.08976296,54.23909213,1221.555,USER,Fixed,Corrected,None,275, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:04.446451200 AM,32.08959821,54.23900865,1221.674,USER,Fixed,Corrected,None,276, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:06.468819400 AM,32.08943119,54.23892407,1221.8,USER,Partial,Corrected,None,277, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:08.460331000 AM,32.08926674,54.23884067,1221.884,USER,Partial,Corrected,None,278, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:10.453946600 AM,32.08910205,54.2387568,1221.895,USER,Partial,Corrected,None,279, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:12.455579300 AM,32.08893727,54.23867257,1222.018,USER,Fixed,Corrected,None,280, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:14.450885300 AM,32.08877289,54.23858912,1222.188,USER,Fixed,Corrected,None,281, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:16.446320100 AM,32.08860733,54.23850546,1222.339,USER,Fixed,Corrected,None,282, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.228, , , , 
 ,20251013072336 2025-10-13 7:36:18.469027500 AM,32.08843994,54.23841991,1222.585,USER,Fixed,Corrected,None,283, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:20.456252800 AM,32.08827613,54.23833619,1222.986,USER,Fixed,Corrected,None,284, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:22.458123000 AM,32.08810908,54.23825164,1223.642,USER,Fixed,Corrected,None,285, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:24.449436200 AM,32.08794635,54.23816918,1223.783,USER,Fixed,Corrected,None,286, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:26.442792700 AM,32.0877806,54.23808615,1223.892,USER,Fixed,Corrected,None,287, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.382,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:28.442509900 AM,32.08761651,54.23800089,1224.15,USER,Fixed,Corrected,None,288, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.381,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:30.461023800 AM,32.08744989,54.23791788,1224.162,USER,Fixed,Corrected,None,289, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.381,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:32.450528400 AM,32.08728481,54.23783394,1224.102,USER,Fixed,Corrected,None,290, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.381,0.634,1.227, , , , 
 ,20251013072336 2025-10-13 7:36:34.442166800 AM,32.08712119,54.23774877,1224.257,USER,Fixed,Corrected,None,291, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 7:36, , , , ,1.381,0.634,1.227, , , , 
